place,rating,nickname,review,visited
성심당 케익부띠끄,4,빠나나,깔끔하고 좋아요 가격대 있는 편,2020.08.30
성심당 케익부띠끄,5,tpf****,성심당생크림 케이크 짱,2020.08.30
성심당 케익부띠끄,4.5,재완 박,좋아요,2020.08.29
성심당 케익부띠끄,5,pk7****,최고죠.,2020.08.28
성심당 케익부띠끄,4,yun****,좋아요,2020.08.28
성심당 케익부띠끄,5,sun****,♥♥♥♥♥♥♥♥♥♥,2020.08.28
성심당 케익부띠끄,5,yj3****,여기가찐맛집,2020.08.28
성심당 케익부띠끄,5,moe****,성심당최고 최고의서비스 최고의품질 최고의마인드.대전의자부심. 티라미슈롤도맛있,2020.08.28
성심당 케익부띠끄,5,슈슈,대전 출장갔다가 잔뜩 사들고온😋내사랑마들렌♥︎,2020.08.27
성심당 케익부띠끄,5,야미야미,다양한 케이크가 있어 좋아요.,2020.08.27
모루,5,vvl****,친구들이랑 황도에다가 술한잔했는데 주인아주머니 친절하심,2019.12.14
커피인터뷰,4,프리,요즘날씨에 너무 좋아요 ㅎ,2020.09.24
커피인터뷰,5,하이,분위기도좋았고~ 다 맛있었어요~,2020.09.23
커피인터뷰,3,겹딩ㅋ,분위기 넘나 죠아요,2020.09.21
커피인터뷰,5,kay****,뷰만 맛집인줄 아랏는데 커피도 진짜 맛있어요,2020.09.20
커피인터뷰,5,SAERIN,굿,2020.09.20
커피인터뷰,4.5,쥬디순경,바질 스콘 맛있어요,2020.09.19
커피인터뷰,4,Youngyoung_z,이제 선선해서 밖에 앉아 먹기 좋았어요!,2020.09.18
커피인터뷰,4.5,당근케이크으,뷰가 너무 예뻐요 포토존이 많아서 좋아요,2020.09.18
커피인터뷰,4,김수진,초코스콘 맛잇엇어요 ㅎㅎ,2020.09.17
커피인터뷰,4,dec****,메뉴는쏘쏘,2020.09.13
커피인터뷰,5,달바라기,직원분들 친절 하시고 음료 맛나요,2020.09.10
커피인터뷰,4,종혜,뷰맛집은 인정 !!음료 메뉴는 매우별로..ㅎ,2020.09.06
커피인터뷰,2.5,현지,갈때마다 사람이 많아서 자리가 없어요.친절하네요,2020.09.06
커피인터뷰,4.5,el,분위기 좋아요,2020.09.06
커피인터뷰,4,hm2****,맛있엉요~,2020.09.06
커피인터뷰,4,R,인스타 카페같아서 큰기대 안했는데 아메리카노가 꽤 맛있어요. 로스팅 건물도 아예 따로 있네요.  타이밍을 잘 맞춰서 그런지 한적하고 시원하게 잘 쉬다 갔습니다.,2020.09.06
커피인터뷰,1.5,훼밍구,커피맛은 괜찮았는데 직원들이 너무 불친절해요.실내는 오래된 통(?) 냄새나고..리뉴얼전에 갔을 땐 좋았는데 조금 아쉽네여ㅠ,2020.09.05
커피인터뷰,5,횬디링,분위기 좋고 음료 디져트 다 맛나요!,2020.09.05
커피인터뷰,4,jennifer,리모델링하니 더 멋지네요!,2020.09.01
커피인터뷰,4,cad****,내부는 자리가 적은데 외부쪽이 분위기도있고 사진찍기 참 좋은거같아요.도심에 숲속카페라서 마음에 드네요~,2020.08.31
커피인터뷰,5,노용래,맛나요ㅎㅎ,2020.08.27
커피인터뷰,5,잘생긴가게,친절하고커피맛이 좋습니다,2020.08.27
커피인터뷰,5,dol****,저녁되니 야외조명이켜지고포토존 이쁜곳이많아 사진 찍으시는 분들이많으시더라구요,2020.08.25
커피인터뷰,5,지유리야,분위기 😀 조하요 살구 스무디 맛나욤😋,2020.08.25
커피인터뷰,3.5,원혜영을원혜영,자두에요 자두자두,2020.08.25
커피인터뷰,4,mjw****,인기가 많아서 그런지 평일에도 사람이 많네요! 그린티라떼 맛있어요,2020.08.25
커피인터뷰,5,chldbaql,부시맨 핵맛과 시원한 에이드 추천,2020.08.25
커피인터뷰,5,달바라기,"애견동반 가능해서 너무 만족스럽고 분위도 최고, 커피맛도 최고예요 직원분들도 친절하세요",2020.08.24
커피인터뷰,5,능야,"이색적인 분위기, 대나무 숲에 온 느낌이네요.음료맛도 괜찮아요.",2020.08.24
커피인터뷰,5,해치,좋아요,2020.08.23
커피인터뷰,3.5,루시아H,휴일엔 사람이 너무 많네요;,2020.08.17
커피인터뷰,4.5,김태연,ㅈ,2020.08.17
커피인터뷰,2.5,qhf****,ㅈㅇ,2020.08.17
커피인터뷰,5,top****,예쁜데 자리가 별로 없어요!,2020.08.16
커피인터뷰,3,llppllppll,포토존 쨔응,2020.08.16
커피인터뷰,4,shj****,사람이 많아서 음료 주문 20분 후에 나와요ㅠ인테리어랑 분위기 좋아용~~,2020.08.16
커피인터뷰,3,밸나,2층 자리 외엔 너무 더워요. 점심시간에 갔는데도 실내에 자리 잡기 힘들더라구요.  아메리카노는 괜찮았는데 드립 커피는 향이나 맛이 너무 아쉬워요.,2020.08.15
커피인터뷰,5,혜짱,분위기 좋네요,2020.08.15
커피인터뷰,4.5,치킨,사람 많아용,2020.08.12
커피인터뷰,5,천양운집,,2020.08.11
커피인터뷰,4.5,밍밍,분위비도너무좋고커피도맛있었어요맑은날다시와보고싶어요~,2020.08.10
커피인터뷰,4,헤다,모기가 많아서 슬펐지만...자리는 많아요,2020.08.10
커피인터뷰,4,Warms,분위기좋아요,2020.08.10
커피인터뷰,5,백설공주,좋아요^^담에 다시가고싶어요~,2020.08.07
커피인터뷰,4.5,jws****,비오는 날에 왔는데 밖에 의자는 앉을 수 없어서 자리가 부족했네요공간은 예쁘고 직원분은 친절해요 커피 맛있는데 빵은......아쉬워요,2020.08.05
커피인터뷰,3,n n,음료 제조없어요,2020.08.03
커피인터뷰,5,워니맘,,2020.08.03
커피인터뷰,4,차차차차,요즘 핫해서 방문해봤는데 실내 자리는 너무 협소하고 분위기 너무 침침한느낌이애요 ㅠㅠ 밤보단 낮에 오는걸 추천드랴요,2020.08.03
커피인터뷰,3.5,1wn****,인스타 사진이랑 쪼오금 달라요,2020.08.03
커피인터뷰,5,코끼리,대전에서도 숲속뷰라니 너무 이뻐요,2020.08.02
커피인터뷰,5,구름뽕,분위기 맛 다좋아요 ㅎㅎ 생과느낌 팍팍 아인슈페너 라떼 아이스 좋ㅇ아요,2020.08.01
커피인터뷰,4.5,반짝반짝,동남아 분위기 카페 야외도 잘 꾸며져 있고 내부도 예뻐요.,2020.07.29
커피인터뷰,4.5,반짝반짝,분위기 좋아요. 디저트류들도 맛있고.티 가격이 좀 비쌌는데 이국적 느낌 나요,2020.07.29
커피인터뷰,5,jaylee,좋아요,2020.07.29
커피인터뷰,5,에이미팍,#대전#대전카페#커피맛집#바질스콘#단호박파운드케익#존맛탱#대전분위기좋은카페 대전에서 커피맛도 분위기도 최고지않나 싶습니다.  커피가 고소하고 묵직한 맛이좋네요:) 부쉬맨커피 짱입니다! 직원분들도 친절하시고 완전 대만족이에요 다음에 또 와야겠어요😍,2020.07.28
커피인터뷰,5,따뜻한 프로페셔널,커피맛 정말 감동입니다 :) 대전에서 최고인듯 ..,2020.07.28
커피인터뷰,0.5,안나,.자리가 너무 더러웠어요...관리를 안한거같은 느낌...아인슈페너도 맛이 그닥...시끄럽구요,2020.07.27
커피인터뷰,5,2020,사람이 너무 많아요ㅠㅠ그린레이디라는 원두로 아메리카노 주문했는데 커피가 너무 셔요,2020.07.26
커피인터뷰,2,Always,"가격에 비해, 바질스콘의 퍽퍽한 식감이 좀 아쉬웠어요.분주함 속에 일하시는 직원 분들 모두 힘내세요!",2020.07.25
커피인터뷰,5,호두마루,너무좋아요 광주에잏는 정글북이 제 원픽 카페였는데 대전카페원픽은 인터뷰!!!!!!! 일정도로너무좋아요 근데 스콘맛은 좀 심심해요 좀 더 달면 제 입에 딱좋앗을거같앗지만 그래두 별 다섯개!!!!,2020.07.24
커피인터뷰,5,커피사랑,좋아요,2020.07.18
커피인터뷰,4,ㅁㅈ이에여,쿠키와 빵 맛은 소소한데이쁘고 분위기 좋아요,2020.07.18
커피인터뷰,5,cub****,커피향이 솔솔~~ 조아요,2020.07.17
커피인터뷰,3.5,사토,인테리어는 엄청나지만 맛은 엄청나지 않습니다,2020.07.14
커피인터뷰,4.5,bro****,좋아용,2020.07.11
커피인터뷰,5,연두,완전 이쁜데 그게 문제가 아니라 아메리카노 맛이 진짜 좋아요,2020.07.09
커피인터뷰,4,카우루,좋음,2020.07.07
커피인터뷰,4,hah****,분위기도 좋고 맛도 있고 다 좋아요다만 티백차종류 그냥 일반컵에 주면 좋겠어요~ 찻 주전자에 먼지가 많이 쌓여 있더라구여 ㅜ,2020.07.07
커피인터뷰,5,1234567777,,2020.07.03
커피인터뷰,4.5,tls****,아인슈페너존맛탱ㅠㅠ,2020.07.03
커피인터뷰,4,sun****,커피맛 좋아요,2020.07.02
커피인터뷰,5,tls****,아인슈페너는 꼭드세요,2020.07.01
커피인터뷰,5,jji****,커피도 맛있고 직원분들 친절하고 분위기도 너무 좋아요,2020.06.30
커피인터뷰,4.5,또로로로롱,단호박케이크 존맛이에요!!!!!,2020.06.30
커피인터뷰,4,이종환,뷰맛집~,2020.06.28
커피인터뷰,4,dht****,,2020.06.27
커피인터뷰,4,jaz****,좋아요~~~~~,2020.06.26
커피인터뷰,5,초코,#인터뷰카페 #대전카페 커피맛도 좋고 분위기도 좋고 사진찍기 좋은곳,2020.06.26
커피인터뷰,4,tls****,맛있어요 특히 아인슈페너가,2020.06.25
커피인터뷰,4.5,sky****,분위기와 커피 맛 모두 좋았고 직원들도 친절해서 좋았습니다~ 아쉬운 점이 있었다면 주차장에 선이 그어져 있지 않아서 조금 어수선한 느낌이었어요~,2020.06.24
커피인터뷰,5,쑤,분위기  최고예요!!!,2020.06.22
커피인터뷰,5,라미라미,분위기도 좋고 좋아요!!,2020.06.22
커피인터뷰,3.5,태정태세이문세,엄청예쁘고 사람많고 자리없음ㅋㅋㅋ,2020.06.21
커피인터뷰,4.5,dhx****,ㅐ,2020.06.21
커피인터뷰,5,lhn****,굿,2020.06.20
커피인터뷰,4,이쁘니쏭쏭,외국에 온것같아요ㅋ자리는좁고 옆테이블과 너무붙어있어서 편하지않아요...직접 로스팅해서  커피맛은 굿!!,2020.06.18
커피인터뷰,5,lokeiyyu,맛있어요,2020.06.18
커피인터뷰,4,Eunae Ji,돈 많이버세요!,2020.06.17
커피인터뷰,5,hee****,운치가 좋아요,2020.06.15
커피인터뷰,5,hee****,운치가 좋아요,2020.06.15
커피인터뷰,3,보영,"장소도 예쁘고 친절하지만, 커피만드시는 분들이 마스크를 착용하지 않거나, 제대로 안 착용하고 계셨어요.저는 주문 받으신 분 저희 커피 만들어주시는 분 모두 마스크를 아예 착용하지 않으셨습니다. 개선이 필요할 것 같습니다. ",2020.06.12
커피인터뷰,3.5,mic****,커피맛은 평범하고 인테리어는 예쁘지만 통유리라 낮에는 더울 것 같아요,2020.06.12
커피인터뷰,4.5,이이이이이,,2020.06.11
커피인터뷰,3.5,yys****,.,2020.06.11
커피인터뷰,5,뜨개,분위기 깡패...,2020.06.10
커피인터뷰,5,bib****,와우좋아용,2020.06.08
커피인터뷰,5,BibleKim,굿,2020.06.08
커피인터뷰,3.5,sin****,사람이 많아서 시끄럽네요.전체적인 느낌은 좋고 커피와 치즈스콘은 맛났음,2020.06.08
커피인터뷰,3,오잉ㅋㅋ,내부 에어컨 좀 개선해주세요…ㅜ에어컨 없는 층은 덥고 사람 너무많아요,2020.06.06
커피인터뷰,3,esp****,"사진 찍으러 온 손님이 대다수, 자리가 없고 중국인도 많아요",2020.06.04
성심당 대전역점,4,안규호,맛잇어요기차타기전에딱,2020.09.23
성심당 대전역점,4,소소한,맛이쪄,2020.09.23
성심당 대전역점,5,삐뺘삐,튀소구마 명란바게트맛있어용,2020.09.23
성심당 대전역점,3,rem****,대전베이커리는 성심당이죠,2020.09.23
성심당 대전역점,4.5,hhhhhhhh,역시나 맛있,2020.09.23
성심당 대전역점,4,mif****,.,2020.09.23
성심당 대전역점,3.5,you****,튀김소보로말구 다른빵들도 다맛있네요,2020.09.22
성심당 대전역점,5,blu****,부추빵 튀소빵 말고 다른 빵도 많아요~ 시간이 없는 게 가장 아쉬운 점ㅋㅋ,2020.09.22
성심당 대전역점,4.5,우린,우유 고로케도 완전 맛있구 주스도 맛있어서 강력추천 입니당!!,2020.09.22
성심당 대전역점,3.5,애플,항상 맛있어요^^,2020.09.22
성심당 대전역점,3.5,영우혜준준우,테라스키친 오렌지 착즙쥬스보기만 신기맛은 별로,2020.09.22
성심당 대전역점,1,sex****,예전같지않음,2020.09.22
성심당 대전역점,4,lov****,성심당 빵 🍞  은 항상 옳아요,2020.09.21
성심당 대전역점,4.5,wmf****,역시 튀소는 너무 맛잇는거 같아요~~*^^,2020.09.21
성심당 대전역점,5,지현이,좋아요,2020.09.21
성심당 대전역점,3,rem****,형제더블 사가지고와서 먹었어요,2020.09.20
성심당 대전역점,4.5,시녠,사람 많은데도 가기 적당하고 저아씀은행동 못 갈 때 가기조흥ㅁ,2020.09.20
성심당 대전역점,3.5,jsl****,맛있어요,2020.09.20
성심당 대전역점,5,yeo****,항상들르는곳이에요,2020.09.20
성심당 대전역점,5,콩,맛있어요ㅎㅎ,2020.09.20
성심당 대전역점,5,하이,점점 더 맛있어지고 종류도 많아지는거 같아요,2020.09.19
성심당 대전역점,5,sev****,맛잇어요오오오,2020.09.19
성심당 대전역점,5,cocomong,자주가는곳,2020.09.19
성심당 대전역점,5,코,.,2020.09.19
성심당 대전역점,5,BEST,굳굳,2020.09.18
성심당 대전역점,5,php****,좋아요,2020.09.18
성심당 대전역점,5,sks****,맛있어요,2020.09.18
성심당 대전역점,5,이유경,역시 성심당,2020.09.17
